id,game_id,review_count
3573812,144024,0.000257225824141
3572821,29004,0.00025712929637
3572036,1014,0.000257122401529
3574338,21610,0.000256860397581
3573304,19085,0.000256743185288
3572182,11157,0.00025648807618
3572050,3769,0.000256412232931
3572537,352,0.00025639844325
3572991,207383,0.000256019227008
3574630,239392,0.000255970963123
3573365,167432,0.000255157371913
3572525,9527,0.000253316449431
3572908,145341,0.000252751072489
3574006,152064,0.000252613175674
3571787,62151,0.000252585596311
3573130,18090,0.00025230290784
3574055,240556,0.000252061588413
3573351,44143,0.000251840953509
3575432,15465,0.000251399683701
3573320,9658,0.00025103425714
3572164,2584,0.000250889465485
3572484,6574,0.000250517144084
3572228,8584,0.000250020715549
3574023,121087,0.000248345269245
3575542,144569,0.000247897104596
3573750,21646,0.000247014564979
3573109,61616,0.000246883563004
3572971,2599,0.000246718086826
3573457,115789,0.000246001023387
3573760,2993,0.000245994128547
3572446,32614,0.000244911638548
3572649,885,0.000244725477847
3572954,441,0.000244628950077
3572754,9902,0.000243443037466
3576554,126032,0.000243422352944
3575466,115843,0.000243394773581
3573726,123689,0.000242126122882
3574102,145838,0.000241912382818
3572701,8200,0.000241815855048
3573135,130203,0.000241795170525
3573828,17904,0.000240581678552
3572670,68461,0.000240574783711
3574095,26602,0.000240216251992
3572542,119270,0.000239816351228
3573282,141533,0.000238968285815
3574804,1352,0.000237954744223
3574394,131760,0.000237934059701
3574348,33720,0.000237382472441
3571909,76064,0.000237292839511
3574370,81997,0.000236458563779
3572106,111,0.000235169228557
3573995,26950,0.000235045121424
3572657,109,0.000234603851615
3574053,109733,0.000233666153272
3572001,30537,0.000233149040215
3574774,248994,0.000233073196967
3573213,150463,0.000232183762509
3574021,152243,0.000231797651427
3573991,306822,0.000231494278434
3572725,36929,0.000230432472957
3573326,440,0.000229901570219
3575192,233585,0.000229867096015
3573233,82117,0.000229418931366
3575540,36550,0.000229336193277
3573893,19249,0.000229232770665
3574418,156150,0.000229225875824
3574173,29411,0.000227991699329
3572985,112104,0.000227253951368
3572727,260,0.00022690920933
3573962,13182,0.000226785102196
3572934,11291,0.000225219973344
3575203,118218,0.000224516699587
3572798,498,0.000224240905957
3572973,113111,0.000221882870418
3572478,28723,0.00022090380303
3575291,203852,0.000220848644304
3574303,308034,0.000220455638381
3572506,25653,0.000220276372521
3573032,14762,0.000219917840802
3574099,225590,0.000219779943987
3573380,7386,0.000219676521375
3571953,338,0.000219407622586
3571980,122080,0.000218856035325
3572901,116,0.000218828455962
3573651,126381,0.000218414765517
3573503,3097,0.000218145866727
3574706,146042,0.00021808381316
3577165,17379,0.000217932126664
3573105,18279,0.000217621858829
3572695,14523,0.000217318485836
3574569,147519,0.000216580737875
